year	doy	hour	Tair	Tsoil	RH	VPD	Rain	WS	PAR	CO2
2021	66	6	7.6	8.8	77	240.0950301	0.2	0.2	23.5905	416.11
2021	66	7	7.8	8.8	77	243.3959854	0.4	0.2	59.061	416.11
2021	66	8	8	8.8	63.85714286	387.7293042	0.2	0.2	81.3705	416.11
2021	66	9	7.7	8.8	66	357.3555915	0.2	0	61.629	416.11
2021	66	10	7.8	8.8015	57.2	452.9281815	0	0.2	133.6935	416.11
2021	66	11	8.2	8.8865	56.66666667	471.2367648	0.2	0	146.052	416.11
2021	66	12	8.4	8.9215	56.5	479.5209937	0	0	180.078	416.11
2021	66	13	8.6	9.0135	56.83333333	482.3458911	0	0	163.8675	416.11
2021	66	14	8.3	9.1	61.16666667	425.1807468	0	0	92.766	416.11
2021	66	15	8.2	9.179	58.6	450.2123553	0	0	57.6165	416.11
2021	66	16	7.9	9.2	58.6	441.1105126	0	0	17.4915	416.11
2021	66	17	7.9	11.91875	67.6	345.2169229	0.125	0	3.6885	416.11
2021	66	18	7.7	11.681375	75	262.7614643	0.075	0	6.5775	416.11
2021	66	19	7.8	11.372625	80.33333333	208.1212049	0	0	8.8245	416.11
2021	66	20	7.7	11.0825	74.66666667	266.2649505	0	0	5.6145	416.11
2021	66	21	7.7	10.819875	76.5	246.9957764	0.025	0	5.775	416.11
2021	66	22	7.6	10.58825	78.66666667	222.6968395	0.175	0	6.8985	416.11
2021	66	23	7.7	10.39175	74.66666667	266.2649505	0.1	0	8.1825	416.11
2021	67	0	7.7	10.14975	77.33333333	238.237061	0.9	0	5.775	416.11
2021	67	1	7.7	9.96125	85.66666667	150.6499062	0.875	0	8.022	416.11
2021	67	2	7.8	9.774375	84.83333333	160.5002512	0.175	0	6.8985	416.11
2021	67	3	7.8	9.71025	77.66666667	236.3410293	0.15	0	5.775	416.11
2021	67	4	8	9.649875	75	268.1922065	0.2	0	8.8245	416.11
2021	67	5	8.4	9.585625	72.66666667	301.3082106	0.25	0	7.2195	416.11
2021	67	6	8.1	9.519	70.5	318.6286524	0.25	0	21.183	416.11
2021	67	7	8	9.473875	67.75	345.9679463	0.625	0	14.442	416.11
2021	67	8	9	9.464125	59.25	467.8346448	0.2	0	297.0825	416.11
2021	67	9	11.1	9.525375	83	224.6491349	0.475	0	514.0785	416.11
2021	67	10	12	9.7295	66	476.8717168	0.12	0	326.133	416.11
2021	67	11	12.6	10.0942	54	671.1529715	0.2	0	227.1045	416.11
2021	67	12	12.5	10.4281	53	681.2561287	0.34	0	416.655	416.11
2021	67	13	13.5	10.8146	52	742.7842765	0.08	0	386.16	416.11
2021	67	14	12.9	11.1753	55	669.6006845	0.08	0	154.398	416.11
2021	67	15	12.6	11.3867	55	656.5626895	0.34	0	168.843	416.11
2021	67	16	11.5	11.4432	60	542.7943122	0.24	0	44.4555	416.11
2021	67	17	10.4	11.87875	75	315.3168983	0.125	0	7.38	416.11
2021	67	18	9.3	11.687	73.66666667	308.5045692	0.075	1.8	7.701	416.11
2021	67	19	8.6	11.452375	73.125	300.3022199	0	1	6.8985	416.11
2021	67	20	8.1	11.2285	73	291.6262242	0	0	7.701	416.11
2021	67	21	7.1	11.043375	73.8	264.2947658	0.025	0	5.454	416.11
2021	67	22	5.9	10.88175	76.5	218.2339683	0.175	0	6.417	416.11
2021	67	23	6.3	10.73475	74.66666667	241.8598364	0.1	0	8.5035	416.11
2021	68	0	6.4	10.5735	77.33333333	217.8999567	0.925	0	8.5035	416.11
2021	68	1	7.4	10.42	100	0	0.875	0	10.59	416.11
2021	68	2	7.3	10.263	84.83333333	155.1071909	0.175	0	8.343	416.11
2021	68	3	7.4	10.243625	77.66666667	229.9688155	0.15	0	7.059	416.11
2021	68	4	7.3	10.18725	75	255.6711938	0.2	0	8.022	416.11
2021	68	5	7.5	10.150375	78.83333333	219.4517514	0.25	0	7.5405	416.11
2021	68	6	7.4	10.087375	74.16666667	266.0087045	0.25	0	42.369	416.11
2021	68	7	8.4	10.066625	67.75	355.5069436	0.625	0	121.335	416.11
2021	68	8	9.5	10.027875	59.25	483.8738687	0.2	0	185.214	416.11
2021	68	9	10.8	10.0265	64	466.3310711	0.475	0	435.915	416.11
2021	68	10	12.4	10.0398	60	575.9955799	0.12	0	608.4525	416.11
2021	68	11	12.6	10.301	60	583.6112795	0.2	0	188.9055	416.11
2021	68	12	11.9	10.5496	61	543.4034494	0.34	0	191.4735	416.11
2021	68	13	12.3	10.8975	62	543.6095337	0.08	0	369.9495	416.11
2021	68	14	11.3	11.2657	68	428.519091	0.08	0	89.877	416.11
2021	68	15	10.9	11.5087	70	391.2041258	0.32	0	183.4485	416.11
2021	68	16	10.4	11.6222	67	416.2183057	0.12	0	71.58	416.11
2021	68	17	10.1	12.15475	73	333.7781911	0	0	9.306	416.11
2021	68	18	10.1	11.95	79	259.6052597	0	0	8.664	416.11
2021	68	19	9.8	11.724875	75.33333333	298.8618332	0	0	8.5035	416.11
2021	68	20	9.4	11.503	73	318.4528277	0	0.2	7.8615	416.11
2021	68	21	9.3	11.3015	73.8	306.9425208	0.025	0	6.5775	416.11
2021	68	22	9.3	11.134	76.5	275.3110396	0.025	0	7.2195	416.11
2021	68	23	9.3	10.981625	74.66666667	296.7892058	0.075	0	5.133	416.11
2021	69	0	9.1	10.81725	77.33333333	261.9902538	0.5	0	6.096	416.11
2021	69	1	9	10.6315	85	172.2090717	0.6	0	8.343	416.11
2021	69	2	9	10.420375	84.83333333	174.1225058	0.175	0	7.2195	416.11
2021	69	3	8.8	10.345375	77.66666667	252.9564411	0.15	0	8.8245	416.11
2021	69	4	8.7	10.2335	75	281.2498738	0.2	0	6.417	416.11
2021	69	5	8.7	10.144625	81.4	209.2499061	0.2	0	7.701	416.11
2021	69	6	9	10.014875	76.2	273.2383938	0.075	0	114.915	416.11
2021	69	7	11.2	9.9575	81	252.7509366	0.1	0	474.435	416.11
2021	69	8	12.7	9.927875	60	587.4521768	0.1	0	398.358	416.11
2021	69	9	13.5	9.98	53	727.3096041	0.425	0	1290.8985	416.11
2021	69	10	14.4	9.999	43	935.1285704	0	0	503.325	416.11
2021	69	11	16.1	10.9685	36	1171.157276	0	0	900.081	416.11
2021	69	12	16.2	11.9745	33	1233.902237	0	0	474.9165	416.11
2021	69	13	16.7	13.3615	28	1368.860622	0	0	1082.088	416.11
2021	69	14	15.2	14.7525	27	1261.02307	0	0	167.559	416.11
2021	69	15	14.5	15.5345	37	1040.268068	0	0	135.2985	416.11
2021	69	16	13.7	15.6795	36	1003.358316	0	0	67.5675	416.11
2021	69	17	11.7	15.2705	44	770.0327187	0	0	8.022	416.11
2021	69	18	10	14.639	63	454.3461692	0	0	2.0835	416.11
2021	69	19	9	13.954	69	355.8987482	0	0	6.5775	416.11
2021	69	20	9.2	13.3065	71	337.4627234	0	0	4.0095	416.11
2021	69	21	9.1	12.75	78	254.2846581	0	0	5.2935	416.11
2021	69	22	9	12.2555	86	160.7284669	0	0	4.9725	416.11
2021	69	23	9.4	11.865	82	212.3018851	0	0	3.6885	416.11
2021	70	0	9.8	11.5725	83	205.9723445	0	0	8.664	416.11
2021	70	1	9.9	11.355	86	170.7661483	0	0	4.9725	416.11
2021	70	2	9.7	11.231	84.5	186.541547	0	0	8.1825	416.11
2021	70	3	10.2	11.141	83	211.5679164	0	0	2.7255	416.11
2021	70	4	10.8	11.0735	74	336.7946625	0	0	6.8985	416.11
2021	70	5	10.4	11	81	239.6408427	0.2	0.6	9.7875	416.11
2021	70	6	10.6	10.8485	75	319.5539766	0.1	0	16.2075	416.11
2021	70	7	10.8	10.8	65	453.3774302	0	0	20.22	416.11
2021	70	8	11	10.8	60.75	515.2402996	0.2	1.2	34.5045	416.11
2021	70	9	11.4	10.8	59.33333333	548.1980416	1.5	1	82.173	416.11
2021	70	10	11.7	10.8	53.16666667	643.9856963	0.6	0.6	82.494	416.11
2021	70	11	12	10.9835	47.66666667	734.0084269	0.8	1.6	109.458	416.11
2021	70	12	12.3	11.0445	45	786.8032724	1.7	0.8	131.928	416.11
2021	70	13	12.6	11.145	46	787.8752274	0.4	0.4	75.5925	416.11
2021	70	14	12.7	11.2075	48.33333333	758.792395	0.4	1.4	53.925	416.11
2021	70	15	13.1	11.32	51.66666667	728.6716633	1.6	1	164.349	416.11
2021	70	16	13.1	11.5	54.83333333	680.9311061	0.6	0	24.8745	416.11
2021	70	17	12.8	11.5485	64.16666667	529.7199115	0	0	9.1455	416.11
2021	70	18	12.6	11.6	69.6	443.5445725	0	0	7.701	416.11
2021	70	19	12.4	11.6	71.5	410.3968507	0	0	8.985	416.11
2021	70	20	12.3	11.6	71.25	411.2835288	0	0	4.9725	416.11
2021	70	21	12.2	11.5975	75	355.2920552	0	0	5.454	416.11
2021	70	22	12	11.5725	78.66666667	299.2136263	0	0	7.059	416.11
2021	70	23	11.9	11.5025	74.66666667	352.9800184	0	0	6.738	416.11
2021	71	0	11.9	11.5	77.33333333	315.824227	0.1	0	6.5775	416.11
2021	71	1	11.9	11.4315	85.66666667	199.7123788	0	0	7.2195	416.11
2021	71	2	11.4	11.3	84.83333333	204.450909	0	0	5.9355	416.11
2021	71	3	11.4	11.2985	81	256.1253145	0	0	8.664	416.11
2021	71	4	11.3	11.211	77	307.9980967	0	0	7.701	416.11
2021	71	5	10.9	11.199	79	273.842888	0	0	7.701	416.11
2021	71	6	11.1	11.1125	81	251.0784449	0	0	13.479	416.11
2021	71	7	11	11.099	74	341.3056762	0	0	51.036	416.11
2021	71	8	11.1	11.0115	70	396.4396498	0	0	78.321	416.11
2021	71	9	11.2	11	66	452.2911498	0	0	126.3105	416.11
2021	71	10	11.7	11	64	495.0210335	0	0	216.351	416.11
2021	71	11	11.9	11	59	571.2702929	0	0	187.6215	416.11
2021	71	12	13	11.044	53	703.9523243	0	0	401.4075	416.11
2021	71	13	12.8	11.1615	59	606.0981313	0	0.2	412.9635	416.11
2021	71	14	12.5	11.3785	53	681.2561287	0	0	204.3135	416.11
2021	71	15	12.7	11.61	52	704.9426121	0	0	104.643	416.11
2021	71	16	12.1	11.8315	58	592.9724356	0	0	72.3825	416.11
2021	71	17	11.4	11.9	64	485.2900696	0	0	8.8245	416.11
2021	71	18	11.2	11.727	65	465.5938307	0	0	6.096	416.11
2021	71	19	10.9	11.5815	68	417.2844008	0	0	7.38	416.11
2021	71	20	11	11.4115	68	420.0685245	0	0	8.022	416.11
2021	71	21	10.7	11.2575	77	295.9559243	0	0	8.1825	416.11
2021	71	22	9.6	11.1765	79	251.0410213	0	0	5.133	416.11
2021	71	23	8.4	11.0875	74.66666667	279.2612684	0	0	5.133	416.11
2021	72	0	7.7	10.8965	77.33333333	238.237061	0	0	2.244	416.11
2021	72	1	7	10.657	80	200.3716852	0	0	3.207	416.11
2021	72	2	6.4	10.336	84.83333333	145.8007063	0	0	5.454	416.11
2021	72	3	6.1	10.073	77.66666667	210.2913638	0	0	3.3675	416.11
2021	72	4	6	9.785	75	233.7773508	0	0	3.528	416.11
2021	72	5	5.3	9.577	74.66666667	225.6561267	0	0	6.417	416.11
2021	72	6	5.7	9.2985	72	256.4420371	0	0	99.186	416.11
2021	72	7	8.2	9.131	65	380.61431	0	0	437.841	416.11
2021	72	8	12.4	9.1	51	705.5945854	0	0	774.7305	416.11
2021	72	9	14.3	9.32	39	994.2963039	0	0	1155.1155	416.11
2021	72	10	15.7	10.235	44	998.8920655	0	0	1280.6265	416.11
2021	72	11	16.8	11.521	36	1224.515644	0	0	1330.3815	416.11
2021	72	12	17	12.934	31	1337.033253	0	0	1215.303	416.11
2021	72	13	17.8	14.1825	35	1324.814618	0	0	909.5505	416.11
2021	72	14	15.2	15.152	42	1001.90874	0	0	322.1205	416.11
2021	72	15	13.4	15.6015	46	830.2034484	0	0	151.509	416.11
2021	72	16	12.8	15.494	55	665.2296564	0	0	82.0125	416.11
2021	72	17	11.3	14.9935	66	455.3015342	0	0	13.3185	416.11
2021	72	18	10.8	14.4925	69	401.5628668	0	0	10.7505	416.11
2021	72	19	9.9	13.9865	75	304.9395505	0	0	7.059	416.11
2021	72	20	9.8	13.5485	78	266.5524459	0	0	9.627	416.11
2021	72	21	9.3	13.1675	72	328.0301749	0	0	10.269	416.11
2021	72	22	9.1	12.7825	76.5	271.6222484	0	0	10.269	416.11
2021	72	23	8.7	12.461	74.66666667	284.9998721	0	0	8.343	416.11
2021	73	0	8.2	12.13	77.33333333	246.493077	0	0	7.8615	416.11
2021	73	1	7.9	11.845	80	213.096866	0	0	8.1825	416.11
2021	73	2	7.5	11.561	84.83333333	157.2449557	0	0	7.059	416.11
2021	73	3	7.9	11.2565	77.66666667	237.958167	0	0	6.5775	416.11
2021	73	4	7.5	11.0915	75	259.1949819	0	0	5.9355	416.11
2021	73	5	7.3	10.9135	74.66666667	259.080143	0	0	8.343	416.11
2021	73	6	8.7	10.696	72	314.9998587	0	0	83.136	416.11
2021	73	7	10.3	10.4865	65	438.5037172	0	0	279.4275	416.11
2021	73	8	12.7	10.4135	62	558.0795679	0	0	765.1005	416.11
2021	73	9	15.6	10.74	51	868.4502611	0	0	1078.236	416.11
2021	73	10	17.1	11.5545	42	1131.025093	0	0	1283.8365	416.11
2021	73	11	18	12.81	41	1217.75363	0	0	1325.5665	416.11
2021	73	12	18.7	14.201	39	1315.527208	0	0	1246.9215	416.11
2021	73	13	17.2	15.572	40	1177.455395	0	0	1033.938	416.11
2021	73	14	15.6	16.7415	45	974.7911094	0	0	232.401	416.11
2021	73	15	14.2	17.274	50	809.7356852	0	0	136.101	416.11
2021	73	16	13.1	17.2715	53	708.570376	0	0	73.827	416.11
2021	73	17	11.8	16.791	63	512.1442998	0	0	13.8	416.11
2021	73	18	11.4	16.091	72	377.4478319	0	0	7.8615	416.11
2021	73	19	10.9	15.4025	74	339.0435757	0	0	7.5405	416.11
2021	73	20	11.3	14.7415	68	428.519091	0	0	8.5035	416.11
2021	73	21	10.8	14.1865	70	388.6092259	0	0	9.4665	416.11
2021	73	22	11.1	13.6875	71	383.2249948	0	0	7.059	416.11
2021	73	23	11.8	13.3065	69	429.0938728	0	0	7.701	416.11
2021	74	0	11.8	12.9475	73	373.7269215	0	0	9.1455	416.11
2021	74	1	11.9	12.6875	71	404.0692316	0	0	7.2195	416.11
2021	74	2	11.9	12.4615	70	418.0026534	0	0	7.8615	416.11
2021	74	3	12.1	12.2635	69	437.6701311	0	0	8.8245	416.11
2021	74	4	11.5	12.0575	74	352.8163029	0	0	10.4295	416.11
2021	74	5	11.2	11.9325	74	345.8697028	0	0	9.4665	416.11
2021	74	6	12.2	11.745	66	483.1971951	0	0	104.1615	416.11
2021	74	7	15.9	11.6235	40	1084.023077	0	0	541.203	416.11
2021	74	8	19.3	11.6025	27	1634.366431	0	0	893.019	416.11
2021	74	9	21.6	11.8865	25	1935.114545	0	0	1157.844	416.11
2021	74	10	23.1	12.911	21	2232.915409	0	0	1287.6885	416.11
2021	74	11	23.6	14.335	24	2213.89748	0	0	1344.8265	416.11
2021	74	12	24.4	15.9125	27	2231.108237	0	0	1279.3425	416.11
2021	74	13	24.1	17.3795	30	2101.312181	0	0	1093.965	416.11
2021	74	14	22.9	18.6825	36	1787.19345	0	0	187.6215	416.11
2021	74	15	21.9	19.3265	43	1497.879541	0	0	129.8415	416.11
2021	74	16	21.1	19.4365	49	1276.184605	0	0	112.026	416.11
2021	74	17	20.1	19.025	54	1082.285759	0	0	19.257	416.11
2021	74	18	19.3	18.515	60	895.5432499	0	0	16.047	416.11
2021	74	19	19.3	17.9515	59	917.9318311	0	0	13.8	416.11
2021	74	20	18.5	17.48	63	788.0176022	0	0	11.232	416.11
2021	74	21	18.6	17.1195	63	792.9665784	0	0	12.516	416.11
2021	74	22	17.8	16.765	70	611.4529005	0	0	10.1085	416.11
2021	74	23	17.6	16.4415	73	543.4145665	0	0	9.7875	416.11
2021	75	0	17.4	16.2095	76	476.9753253	0	0	15.405	416.11
2021	75	1	16.9	15.9715	83	327.3322124	0	0	10.59	416.11
2021	75	2	16.8	15.79	100	0	0	0	12.195	416.11
2021	75	3	16.3	15.701	75.75	449.4549924	0	0	12.195	416.11
2021	75	4	16.2	15.612	73	497.2441852	0	0	-594.816	416.11
2021	75	5	16	15.5	74.66666667	460.6326257	0	0	-270.20475	416.11
2021	75	6	15.8	15.4235	72	502.6527189	0	0	54.4065	416.11
2021	75	7	15.9	15.4	60.33333333	716.6597012	0	0	43.653	416.11
2021	75	8	15.1	15.2885	49.5	866.7599859	0	0	82.0125	416.11
2021	75	9	13.6	15.232	43	887.8196544	0	0	93.408	416.11
2021	75	10	12.7	15.3715	40.75	870.1635368	0	0	106.0875	416.11
2021	75	11	12.3	15.2085	35	929.8584129	0.1	0	170.9295	416.11
2021	75	12	11.9	15.085	35.5	898.7057047	0	0.2	146.8545	416.11
2021	75	13	11.9	14.9255	36.25	888.2556384	0.2	0	95.8155	416.11
2021	75	14	11.8	14.704	42.75	792.4394909	0	0	73.9875	416.11
2021	75	15	11.6	14.536	48.5	703.4878605	0.3	0.8	59.703	416.11
2021	75	16	11.2	14.3505	58.75	548.7355861	1	1	15.8865	416.11
2021	75	17	11.1	14.1205	63.875	477.3794116	1.1	2	8.1825	416.11
2021	75	18	10.9	13.9215	67	430.3245384	1.5	1.2	6.2565	416.11
2021	75	19	10.5	13.6965	66.75	422.1808664	0.9	0.2	5.6145	416.11
2021	75	20	9.9	13.466	71.75	344.581692	0	0	8.8245	416.11
2021	75	21	9.5	13.3415	71.33333333	340.3938872	0	0.2	5.6145	416.11
2021	75	22	9.5	13.149	69.375	363.6475393	0.2	0.8	7.059	416.11
2021	75	23	9.1	12.9385	68	369.8685936	0.6	1.2	8.022	416.11
2021	76	0	9.2	12.7385	70.33333333	345.2204872	0.9	0.4	6.8985	416.11
2021	76	1	9.2	12.545	75	290.9161409	0.2	0.4	8.1825	416.11
2021	76	2	9.1	12.366	82.58333333	201.3086877	0.3	0.2	8.1825	416.11
2021	76	3	8.3	12.2085	75.75	265.5098655	0	0.4	9.627	416.11
2021	76	4	7.8	12.0465	73	285.725722	2.4	2.2	7.8615	416.11
2021	76	5	7.9	11.7225	74.66666667	269.9226969	2.8	4.2	4.6515	416.11
2021	76	6	7.9	11.0825	72	298.3356124	10	2.2	15.726	416.11
2021	76	7	8.4	10.316	60.33333333	437.2643544	0.2	0	52.4805	416.11
2021	76	8	8.7	10.427	49	573.7497426	0	0.2	80.7285	416.11
2021	76	9	9	10.621	44.33333333	639.0869994	0.1	0	112.347	416.11
2021	76	10	9.5	10.731	39.66666667	716.4103904	0	0	113.952	416.11
2021	76	11	9.3	10.8935	34.66666667	765.4037414	0	0.4	42.369	416.11
2021	76	12	8.4	11.076	47.25	581.4881016	2.1	2.6	129.36	416.11
2021	76	13	9.2	11.0085	44	651.6521556	1.2	1	159.534	416.11
2021	76	14	9.3	11.066	49.75	588.6970103	0.4	0	81.0495	416.11
2021	76	15	9.5	11.17	55	534.3392415	0.1	0.2	108.174	416.11
2021	76	16	9.2	11.242	63.5	424.7375657	0.2	0	56.493	416.11
2021	76	17	9.2	11.299	67.375	379.6455638	0	0	8.022	416.11
2021	76	18	9.4	11.299	71	342.041926	0	0	8.022	416.11
2021	76	19	8.7	11.2115	65.75	385.3123271	0	0	8.343	416.11
2021	76	20	8.9	11.15	69.75	344.9491286	0	0	5.775	416.11
2021	76	21	8.8	11.003	69.25	348.2870402	0	0	6.8985	416.11
2021	76	22	9.1	10.775	71.66666667	327.4878173	0	0	7.701	416.11
2021	76	23	9.1	10.699	68	369.8685936	0	0	6.417	416.11
2021	77	0	8.8	10.6065	70.33333333	336.0167651	0	0	7.38	416.11
2021	77	1	8.9	10.4765	75	285.0819245	0	0	6.8985	416.11
2021	77	2	8.9	10.335	82.58333333	198.607074	0	0	8.8245	416.11
2021	77	3	8.9	10.25	75.75	276.5294667	0	0	5.133	416.11
2021	77	4	9	10.169	73	309.9763291	0	0	4.812	416.11
2021	77	5	8.9	10.1	74.66666667	288.8830168	0	0	6.8985	416.11
2021	77	6	9.2	10.1	72	325.8260778	0	0	85.8645	416.11
2021	77	7	10.9	10.1	56.2	571.1580236	0	0	116.841	416.11
2021	77	8	12.2	10.125	58	596.8906528	0	0	303.984	416.11
2021	77	9	12.6	10.279	57	627.3821255	0	0	228.0675	416.11
2021	77	10	12.9	10.617	56	654.7206693	0	0	279.4275	416.11
2021	77	11	14.1	10.9665	39	981.4951479	0	0	434.952	416.11
2021	77	12	13.3	11.2825	45	840.0797421	0	0	101.433	416.11
2021	77	13	14.3	11.7105	40	977.9963645	0	0	477.1635	416.11
2021	77	14	14.5	12.0185	48	858.6339609	0	0	286.1685	416.11
2021	77	15	14.4	12.3565	55	738.2593977	0	0	120.8535	416.11
2021	77	16	12.6	12.6425	78	320.9862038	0	0.2	48.9495	416.11
2021	77	17	11.9	12.7	72.5	383.1690989	0	0.2	7.5405	416.11
2021	77	18	11.3	12.65	67	441.9103126	0	0	10.1085	416.11
2021	77	19	10.5	12.485	59	520.5839254	0	0	10.911	416.11
2021	77	20	10.7	12.355	78	283.0882754	0	0	7.2195	416.11
2021	77	21	10.8	12.2065	81	246.1191764	0	0	5.6145	416.11
2021	77	22	11.1	12.0815	67.66666667	427.2738448	0	0	7.701	416.11
2021	77	23	10.9	11.9875	64	469.4449509	0	0	6.5775	416.11
2021	78	0	10.9	11.9	67.5	423.8044696	0	0	11.232	416.11
2021	78	1	10.8	11.74	71.83333333	364.8608843	0	0	8.1825	416.11
2021	78	2	11.3	11.7	81.16666667	252.20134	0	0	6.5775	416.11
2021	78	3	12	11.6335	74.25	361.1601973	0	0	7.38	416.11
2021	78	4	12.7	11.6	76.75	341.4565778	0	0	8.1825	416.11
2021	78	5	12.7	11.6	76	352.4713061	0	0	12.0345	416.11
2021	78	6	12.8	11.6	75.75	358.4848704	0	0	15.726	416.11
2021	78	7	12.2	11.6	62.5	532.9380829	0.1	0.8	14.2815	416.11
2021	78	8	11.9	11.635	53.66666667	645.5818757	0.8	4.2	30.171	416.11
2021	78	9	12.2	11.676	48.66666667	729.5330201	5.9	3.6	35.307	416.11
2021	78	10	12.1	11.6665	44	790.6299142	0.5	4.8	41.8875	416.11
2021	78	11	12.1	11.775	36.66666667	894.1647839	11.6	14.2	80.889	416.11
2021	78	12	13	11.8115	48.75	767.6075877	9.1	3.8	117.3225	416.11
2021	78	13	13.2	12.016	45	834.6132974	0.5	0	95.976	416.11
2021	78	14	13.2	12.1435	49	773.9141485	0	0	90.0375	416.11
2021	78	15	13	12.329	50.75	737.6521696	0	0	40.2825	416.11
2021	78	16	12.7	12.4	58.5	609.4816334	0	0	26.1585	416.11
2021	78	17	12.5	12.4	67.375	472.893217	0	0	8.664	416.11
2021	78	18	12.4	12.4	67	475.1963534	0	0	7.701	416.11
2021	78	19	12.4	12.4	58.75	593.9954417	0	0	4.9725	416.11
2021	78	20	12.3	12.359	64	514.9985056	0.1	0	9.627	416.11
2021	78	21	12.4	12.3	63.25	529.195939	0.1	0.2	4.6515	416.11
2021	78	22	12.4	12.3	64.33333333	513.5960587	0	0	6.096	416.11
2021	78	23	12.3	12.2685	64	514.9985056	0	0	4.491	416.11
2021	79	0	12.2	12.118	67.5	461.8796718	0	0	7.8615	416.11
2021	79	1	12.2	12.1015	71.83333333	400.2957156	0	0	0.1575	416.11
2021	79	2	12.1	12.1	81.16666667	265.89637	0.2	2.2	2.244	416.11
2021	79	3	11.8	12.0975	72	387.5686593	5	7.2	6.8985	416.11
2021	79	4	11.7	11.9835	76.66666667	320.8469661	5.9	4.4	6.417	416.11
2021	79	5	11.8	11.8935	75	346.0434458	2	0.8	-0.4845	416.11
2021	79	6	11.9	11.895	74	362.2689662	1.2	0.8	22.9485	416.11
2021	79	7	11.8	11.8885	55.66666667	613.6503772	0.7	0.2	26.319	416.11
2021	79	8	11.6	11.895	48.5	703.4878605	0.2	0.2	71.901	416.11
2021	79	9	11.7	11.895	44	770.0327187	0.2	0	129.36	416.11
2021	79	10	11.5	11.893	39.75	817.5839327	0.4	0	173.337	416.11
2021	79	11	12.1	11.9	33.5	938.8730231	0	0	204.795	416.11
2021	79	12	12.6	11.9	78	320.9862038	0	0	195.807	416.11
2021	79	13	12.9	11.96	66	505.9205172	0	0	161.781	416.11
2021	79	14	12.2	12.0175	70	426.3504663	0	0	65.9625	416.11
2021	79	15	11.5	12.1	72	379.9560185	0	0	43.974	416.11
2021	79	16	11	12.024	74	341.3056762	0	0	15.726	416.11
2021	79	17	10.5	11.93	80	253.9433783	0	0	4.6515	416.11
2021	79	18	10.2	11.7335	85	186.6775733	0	0	5.454	416.11
2021	79	19	10	11.6015	71	356.1091596	0	0	5.6145	416.11
2021	79	20	9.9	11.4515	70	365.9274605	0	0	7.059	416.11
2021	79	21	9.5	11.2615	63	439.3455985	0	0	4.812	416.11
2021	79	22	9	11.133	74	298.4957243	0	0.2	5.6145	416.11
2021	79	23	8.3	10.9355	61.33333333	423.3559368	1.3	1.6	6.738	416.11
2021	80	0	8.3	10.6885	63.33333333	401.4582159	0.7	1.2	3.3675	416.11
2021	80	1	8.2	10.394	70	326.2408372	1.8	1	4.6515	416.11
2021	80	2	8.3	10.114	80.33333333	215.3275885	0.3	0.2	7.701	416.11
2021	80	3	8.3	10.1	72	306.5680921	0	0	5.775	416.11
2021	80	4	8.5	10.1	76.66666667	258.9656745	0	0	6.096	416.11
2021	80	5	8.4	9.998	75	275.586778	0.2	0.2	7.701	416.11
2021	80	6	8.7	9.9	74	292.4998688	0.1	0.2	79.7655	416.11
2021	80	7	9.3	9.865	65	410.0377186	0	0	162.744	416.11
2021	80	8	10	9.8	59	503.4646739	0	0	233.2035	416.11
2021	80	9	10.3	9.8775	52	601.3765265	0	0	213.462	416.11
2021	80	10	11.2	10.0475	43	758.2528099	0	0	412.161	416.11
2021	80	11	11.8	10.259	42	802.8207942	0	0	289.3785	416.11
2021	80	12	11.2	10.6015	43	758.2528099	0	0	184.251	416.11
2021	80	13	11.9	10.898	48	724.5379325	0	0	164.67	416.11
2021	80	14	11.2	11.05	50	665.1340438	0	0	102.8775	416.11
2021	80	15	11.5	11.101	43	773.4818948	0	0	79.1235	416.11
2021	80	16	11.6	11.101	52	655.6780059	0	0	58.5795	416.11
2021	80	17	10.3	11.1	65	438.5037172	0	0	9.7875	416.11
2021	80	18	9.4	11.0475	59	483.5765161	0	0	7.701	416.11
2021	80	19	8.8	10.8765	54	521.0147593	0	0	5.454	416.11
2021	80	20	8.5	10.674	53	521.6308587	0	0	5.775	416.11
2021	80	21	8.2	10.4085	54	500.2359503	0	0	8.5035	416.11
2021	80	22	7.6	10.188	59	427.9954885	0	0	8.022	416.11
2021	80	23	7	9.929	64	360.6690334	0	0	7.059	416.11
2021	81	0	6.6	9.7095	72	272.9080079	0	0	8.1825	416.11
2021	81	1	6.1	9.5125	80	188.3206243	0	0	8.5035	416.11
2021	81	2	6.1	9.255	93	65.91221849	0	0	7.701	416.11
2021	81	3	5.4	9.1115	72	251.1514292	0	0	8.8245	416.11
2021	81	4	5.7	8.9565	76.66666667	213.7016976	0	0	8.985	416.11
2021	81	5	5.3	8.8065	75	222.6869672	0	0	13.479	416.11
2021	81	6	5.5	8.5615	74	234.8395887	0	0	144.768	416.11
2021	81	7	8.4	8.4175	59	451.9623159	0	0	291.9465	416.11
2021	81	8	9.9	8.3585	44	683.064593	0	0	661.4175	416.11
2021	81	9	10.8	8.5915	37	816.0793744	0	0	947.4285	416.11
2021	81	10	11.9	9.375	33	933.5392592	0	0	1272.9225	416.11
2021	81	11	12.5	10.419	29	1029.131599	0	0	1467.93	416.11
2021	81	12	13.5	11.5455	29	1098.701742	0	0	1428.126	416.11
2021	81	13	12.8	12.7435	26	1093.933213	0	0	1140.189	416.11
